armor,health,move_type,duck_amount,duck_speed,flash_duration,flash_max_alpha,is_airborne,tick,steamid,name
100,100.0,2.0,0.0,8.0,0.0,0.0,False,25,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,25,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,26,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,26,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,26,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,26,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,26,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,26,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,26,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,26,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,26,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,26,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,27,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,27,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,27,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,27,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,27,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,27,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,27,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,27,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,27,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,27,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,28,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,28,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,28,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,28,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,28,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,28,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,28,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,28,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,28,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,28,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,29,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,29,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,29,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,29,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,29,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,29,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,29,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,29,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,29,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,29,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,30,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,30,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,30,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,30,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,30,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,30,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,30,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,30,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,30,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,30,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,31,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,31,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,31,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,31,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,31,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,31,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,31,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,31,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,31,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,31,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,32,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,32,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,32,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,32,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,32,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,32,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,32,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,32,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,32,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,32,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,33,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,33,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,33,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,33,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,33,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,33,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,33,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,33,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,33,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,33,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,34,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,34,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,34,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,34,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,34,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,34,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,34,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,34,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,34,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,34,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,35,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,35,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,35,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,35,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,35,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,35,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,35,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,35,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,35,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,35,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,36,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,36,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,36,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,36,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,36,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,36,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,36,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,36,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,36,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,36,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,37,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,37,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,37,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,37,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,37,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,37,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,37,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,37,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,37,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,37,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,38,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,38,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,38,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,38,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,38,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,38,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,38,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,38,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,38,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,38,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,39,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,39,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,39,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,39,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,39,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,39,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,39,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,39,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,39,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,39,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,40,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,40,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,40,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,40,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,40,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,40,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,40,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,40,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,40,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,40,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,41,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,41,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,41,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,41,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,41,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,41,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,41,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,41,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,41,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,41,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,42,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,42,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,42,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,42,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,42,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,42,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,42,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,42,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,42,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,42,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,43,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,43,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,43,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,43,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,43,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,43,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,43,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,43,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,43,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,43,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,44,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,44,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,44,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,44,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,44,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,44,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,44,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,44,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,44,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,44,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,45,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,45,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,45,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,45,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,45,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,45,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,45,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,45,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,45,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,45,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,46,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,46,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,46,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,46,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,46,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,46,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,46,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,46,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,46,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,46,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,47,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,47,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,47,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,47,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,47,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,47,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,47,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,47,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,47,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,47,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,48,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,48,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,48,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,48,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,48,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,48,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,48,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,48,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,48,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,48,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,49,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,49,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,49,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,49,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,49,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,49,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,49,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,49,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,49,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,49,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,50,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,50,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,50,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,50,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,50,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,50,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,50,76561198049602148,Moon
