armor,health,move_type,duck_amount,duck_speed,flash_duration,flash_max_alpha,is_airborne,tick,steamid,name
0,78.0,2.0,0.0,8.0,0.0,0.0,False,50,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,50,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,50,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,51,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,51,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,51,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,51,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,51,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,51,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,51,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,51,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,51,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,51,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,52,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,52,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,52,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,52,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,52,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,52,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,52,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,52,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,52,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,52,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,53,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,53,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,53,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,53,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,53,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,53,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,53,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,53,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,53,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,53,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,54,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,54,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,54,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,54,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,54,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,54,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,54,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,54,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,54,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,54,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,55,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,55,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,55,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,55,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,55,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,55,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,55,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,55,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,55,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,55,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,56,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,56,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,56,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,56,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,56,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,56,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,56,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,56,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,56,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,56,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,57,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,57,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,57,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,57,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,57,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,57,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,57,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,57,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,57,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,57,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,58,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,58,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,58,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,58,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,58,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,58,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,1.0039178,255.0,False,58,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,58,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,58,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,58,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,59,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,59,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,59,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,59,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,59,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,59,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,59,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,59,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,59,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,59,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,60,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,60,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,60,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,60,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,60,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,60,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,60,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,60,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,60,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,60,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,61,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,61,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,61,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,61,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,61,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,61,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,61,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,61,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,61,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,61,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,62,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,62,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,62,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,62,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,62,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,63,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,63,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,63,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,63,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561198002613044,frees.tyler
100,24.0,2.0,0.0,8.0,0.0,0.0,False,64,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199433997570,Simple Dimple skins.army
0,0.0,0.0,0.0,8.0,0.0,0.0,False,64,76561199557907229,shawty#)$@
100,100.0,2.0,0.0,8.0,0.0,255.0,False,64,76561198049602148,Moon
0,78.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199068251294,prosto bo$$
100,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,64,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,65,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,65,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,67,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,67,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,68,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,68,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,69,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,69,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,70,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,70,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,71,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,71,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,72,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,72,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,73,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,73,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,74,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,74,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,75,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,75,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,76,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,76,76561198049602148,Moon
