is_freeze_period,is_warmup_period,is_terrorist_timeout,is_ct_timeout,is_technical_timeout,is_waiting_for_resume,round_start_time,game_time,tick,steamid,name
False,True,False,False,False,False,3.15625,39.140625,34,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.140625,34,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.140625,34,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.140625,34,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.140625,34,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.140625,34,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.140625,34,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.140625,34,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.140625,34,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.15625,35,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.15625,35,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.15625,35,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.15625,35,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.15625,35,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.15625,35,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.15625,35,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.15625,35,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.15625,35,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.15625,35,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.171875,36,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.171875,36,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.171875,36,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.171875,36,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.171875,36,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.171875,36,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.171875,36,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.171875,36,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.171875,36,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.171875,36,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.1875,37,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.1875,37,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.1875,37,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.1875,37,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.1875,37,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.1875,37,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.1875,37,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.1875,37,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.1875,37,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.1875,37,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.203125,38,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.203125,38,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.203125,38,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.203125,38,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.203125,38,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.203125,38,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.203125,38,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.203125,38,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.203125,38,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.203125,38,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.21875,39,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.21875,39,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.21875,39,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.21875,39,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.21875,39,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.21875,39,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.21875,39,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.21875,39,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.21875,39,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.21875,39,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.234375,40,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.234375,40,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.234375,40,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.234375,40,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.234375,40,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.234375,40,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.234375,40,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.234375,40,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.234375,40,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.234375,40,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.25,41,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.25,41,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.25,41,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.25,41,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.25,41,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.25,41,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.25,41,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.25,41,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.25,41,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.25,41,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.265625,42,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.265625,42,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.265625,42,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.265625,42,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.265625,42,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.265625,42,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.265625,42,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.265625,42,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.265625,42,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.265625,42,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.28125,43,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.28125,43,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.28125,43,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.28125,43,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.28125,43,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.28125,43,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.28125,43,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.28125,43,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.28125,43,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.28125,43,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.296875,44,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.296875,44,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.296875,44,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.296875,44,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.296875,44,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.296875,44,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.296875,44,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.296875,44,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.296875,44,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.296875,44,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.3125,45,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.3125,45,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.3125,45,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.3125,45,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.3125,45,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.3125,45,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.3125,45,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.3125,45,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.3125,45,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.3125,45,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.328125,46,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.328125,46,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.328125,46,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.328125,46,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.328125,46,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.328125,46,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.328125,46,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.328125,46,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.328125,46,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.328125,46,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.34375,47,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.34375,47,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.34375,47,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.34375,47,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.34375,47,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.34375,47,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.34375,47,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.34375,47,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.34375,47,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.34375,47,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.359375,48,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.359375,48,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.359375,48,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.359375,48,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.359375,48,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.359375,48,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.359375,48,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.359375,48,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.359375,48,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.359375,48,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.375,49,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.375,49,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.375,49,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.375,49,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.375,49,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.375,49,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.375,49,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.375,49,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.375,49,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.375,49,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.390625,50,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.390625,50,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.390625,50,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.390625,50,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.390625,50,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.390625,50,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.390625,50,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.390625,50,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.390625,50,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.390625,50,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.40625,51,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.40625,51,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.40625,51,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.40625,51,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.40625,51,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.40625,51,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.40625,51,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.40625,51,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.40625,51,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.40625,51,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.421875,52,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.421875,52,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.421875,52,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.421875,52,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.421875,52,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.421875,52,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.421875,52,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.421875,52,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.421875,52,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.421875,52,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.4375,53,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.4375,53,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.4375,53,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.4375,53,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.4375,53,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.4375,53,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.4375,53,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.4375,53,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.4375,53,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.4375,53,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.453125,54,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.453125,54,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.453125,54,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.453125,54,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.453125,54,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.453125,54,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.453125,54,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.453125,54,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.453125,54,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.453125,54,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.46875,55,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.46875,55,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.46875,55,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.46875,55,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.46875,55,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.46875,55,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.46875,55,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.46875,55,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.46875,55,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.46875,55,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.484375,56,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.484375,56,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.484375,56,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.484375,56,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.484375,56,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.484375,56,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.484375,56,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.484375,56,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.484375,56,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.484375,56,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.5,57,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.5,57,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.5,57,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.5,57,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.5,57,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.5,57,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.5,57,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.5,57,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.5,57,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.5,57,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.515625,58,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.515625,58,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.515625,58,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.515625,58,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.515625,58,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.515625,58,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.515625,58,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.515625,58,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.515625,58,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.515625,58,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.53125,59,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.53125,59,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.53125,59,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.53125,59,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.53125,59,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.53125,59,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.53125,59,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.53125,59,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.53125,59,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.53125,59,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.546875,60,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.546875,60,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.546875,60,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.546875,60,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.546875,60,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.546875,60,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.546875,60,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.546875,60,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.546875,60,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.546875,60,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.5625,61,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.5625,61,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.5625,61,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.5625,61,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.5625,61,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.5625,61,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.5625,61,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.5625,61,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.5625,61,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.5625,61,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.578125,62,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.578125,62,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.578125,62,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.578125,62,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.578125,62,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.578125,62,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.578125,62,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.578125,62,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.578125,62,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.578125,62,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.59375,63,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.59375,63,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.59375,63,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.59375,63,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.59375,63,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.59375,63,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.59375,63,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.59375,63,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.59375,63,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.59375,63,76561199052717313,Worfy
False,True,False,False,False,False,3.15625,39.609375,64,76561199256543526,Wybaczam.oficjalnie skins.army
False,True,False,False,False,False,3.15625,39.609375,64,76561199826895670,RME | Пацан
False,True,False,False,False,False,3.15625,39.609375,64,76561198002613044,frees.tyler
False,True,False,False,False,False,3.15625,39.609375,64,76561198274174345,zig
False,True,False,False,False,False,3.15625,39.609375,64,76561199433997570,Simple Dimple skins.army
False,True,False,False,False,False,3.15625,39.609375,64,76561199557907229,shawty#)$@
False,True,False,False,False,False,3.15625,39.609375,64,76561198049602148,Moon
False,True,False,False,False,False,3.15625,39.609375,64,76561199068251294,prosto bo$$
False,True,False,False,False,False,3.15625,39.609375,64,76561198171814417,Faat
False,True,False,False,False,False,3.15625,39.609375,64,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.625,65,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.625,65,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.625,65,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.625,65,76561198274174345,zig
True,False,False,False,False,False,66.125,39.625,65,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.625,65,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.625,65,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.625,65,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.625,65,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.625,65,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.65625,67,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.65625,67,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.65625,67,76561198002613044,frees.tyler
True,False,False,False,False,False,66.125,39.65625,67,76561198274174345,zig
True,False,False,False,False,False,66.125,39.65625,67,76561199433997570,Simple Dimple skins.army
True,False,False,False,False,False,66.125,39.65625,67,76561199557907229,shawty#)$@
True,False,False,False,False,False,66.125,39.65625,67,76561198049602148,Moon
True,False,False,False,False,False,66.125,39.65625,67,76561199068251294,prosto bo$$
True,False,False,False,False,False,66.125,39.65625,67,76561198171814417,Faat
True,False,False,False,False,False,66.125,39.65625,67,76561199052717313,Worfy
True,False,False,False,False,False,66.125,39.671875,68,76561199256543526,Wybaczam.oficjalnie skins.army
True,False,False,False,False,False,66.125,39.671875,68,76561199826895670,RME | Пацан
True,False,False,False,False,False,66.125,39.671875,68,76561198002613044,frees.tyler
