usercmd_viewangle_y,usercmd_impulse,usercmd_viewangle_x,tick,steamid,name
55.548447,0.0,79.598305,33,76561198049602148,Moon
-154.91289,0.0,-0.13860004,33,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,33,76561198171814417,Faat
24.4579,0.0,1.5488039,33,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,34,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,34,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,34,76561198002613044,frees.tyler
96.05051,0.0,4.727787,34,76561198274174345,zig
-129.99985,0.0,0.0,34,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,34,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,34,76561198049602148,Moon
-154.91289,0.0,-0.13860004,34,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,34,76561198171814417,Faat
24.4579,0.0,1.5488039,34,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,35,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,35,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,35,76561198002613044,frees.tyler
96.05051,0.0,4.727787,35,76561198274174345,zig
-129.99985,0.0,0.0,35,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,35,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,35,76561198049602148,Moon
-154.91289,0.0,-0.13860004,35,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,35,76561198171814417,Faat
24.4579,0.0,1.5488039,35,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,36,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,36,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,36,76561198002613044,frees.tyler
96.05051,0.0,4.727787,36,76561198274174345,zig
-129.99985,0.0,0.0,36,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,36,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,36,76561198049602148,Moon
-154.91289,0.0,-0.13860004,36,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,36,76561198171814417,Faat
24.4579,0.0,1.5488039,36,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,37,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,37,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,37,76561198002613044,frees.tyler
96.05051,0.0,4.727787,37,76561198274174345,zig
-129.99985,0.0,0.0,37,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,37,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,37,76561198049602148,Moon
-154.91289,0.0,-0.13860004,37,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,37,76561198171814417,Faat
24.4579,0.0,1.5488039,37,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,38,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,38,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,38,76561198002613044,frees.tyler
96.05051,0.0,4.727787,38,76561198274174345,zig
-129.99985,0.0,0.0,38,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,38,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,38,76561198049602148,Moon
-154.91289,0.0,-0.13860004,38,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,38,76561198171814417,Faat
24.4579,0.0,1.5488039,38,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,39,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,39,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,39,76561198002613044,frees.tyler
96.05051,0.0,4.727787,39,76561198274174345,zig
-129.99985,0.0,0.0,39,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,39,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,39,76561198049602148,Moon
-154.91289,0.0,-0.13860004,39,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,39,76561198171814417,Faat
24.4579,0.0,1.5488039,39,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,40,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,40,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,40,76561198002613044,frees.tyler
96.05051,0.0,4.727787,40,76561198274174345,zig
-129.99985,0.0,0.0,40,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,40,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,40,76561198049602148,Moon
-154.91289,0.0,-0.13860004,40,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,40,76561198171814417,Faat
24.4579,0.0,1.5488039,40,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,41,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,41,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,41,76561198002613044,frees.tyler
96.05051,0.0,4.727787,41,76561198274174345,zig
-129.99985,0.0,0.0,41,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,41,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,41,76561198049602148,Moon
-154.91289,0.0,-0.13860004,41,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,41,76561198171814417,Faat
24.4579,0.0,1.5488039,41,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,42,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,42,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,42,76561198002613044,frees.tyler
96.05051,0.0,4.727787,42,76561198274174345,zig
-129.99985,0.0,0.0,42,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,42,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,42,76561198049602148,Moon
-154.91289,0.0,-0.13860004,42,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,42,76561198171814417,Faat
24.4579,0.0,1.5488039,42,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,43,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,43,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,43,76561198002613044,frees.tyler
96.05051,0.0,4.727787,43,76561198274174345,zig
-129.99985,0.0,0.0,43,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,43,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,43,76561198049602148,Moon
-154.91289,0.0,-0.13860004,43,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,43,76561198171814417,Faat
24.4579,0.0,1.5488039,43,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,44,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,44,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,44,76561198002613044,frees.tyler
96.05051,0.0,4.727787,44,76561198274174345,zig
-129.99985,0.0,0.0,44,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,44,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,44,76561198049602148,Moon
-154.91289,0.0,-0.13860004,44,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,44,76561198171814417,Faat
24.4579,0.0,1.5488039,44,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,45,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,45,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,45,76561198002613044,frees.tyler
96.05051,0.0,4.727787,45,76561198274174345,zig
-129.99985,0.0,0.0,45,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,45,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,45,76561198049602148,Moon
-154.91289,0.0,-0.13860004,45,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,45,76561198171814417,Faat
24.4579,0.0,1.5488039,45,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,46,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,46,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,46,76561198002613044,frees.tyler
96.05051,0.0,4.727787,46,76561198274174345,zig
-129.99985,0.0,0.0,46,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,46,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,46,76561198049602148,Moon
-154.91289,0.0,-0.13860004,46,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,46,76561198171814417,Faat
24.4579,0.0,1.5488039,46,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,47,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,47,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,47,76561198002613044,frees.tyler
96.05051,0.0,4.727787,47,76561198274174345,zig
-129.99985,0.0,0.0,47,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,47,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,47,76561198049602148,Moon
-154.91289,0.0,-0.13860004,47,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,47,76561198171814417,Faat
24.4579,0.0,1.5488039,47,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,48,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,48,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,48,76561198002613044,frees.tyler
96.05051,0.0,4.727787,48,76561198274174345,zig
-129.99985,0.0,0.0,48,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,48,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,48,76561198049602148,Moon
-154.91289,0.0,-0.13860004,48,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,48,76561198171814417,Faat
24.4579,0.0,1.5488039,48,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,49,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,49,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,49,76561198002613044,frees.tyler
96.05051,0.0,4.727787,49,76561198274174345,zig
-129.99985,0.0,0.0,49,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,49,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,49,76561198049602148,Moon
-154.91289,0.0,-0.13860004,49,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,49,76561198171814417,Faat
24.4579,0.0,1.5488039,49,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,50,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,50,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,50,76561198002613044,frees.tyler
96.05051,0.0,4.727787,50,76561198274174345,zig
-129.99985,0.0,0.0,50,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,50,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,50,76561198049602148,Moon
-154.91289,0.0,-0.13860004,50,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,50,76561198171814417,Faat
24.4579,0.0,1.5488039,50,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,51,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,51,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,51,76561198002613044,frees.tyler
96.05051,0.0,4.727787,51,76561198274174345,zig
-129.99985,0.0,0.0,51,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,51,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,51,76561198049602148,Moon
-154.91289,0.0,-0.13860004,51,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,51,76561198171814417,Faat
24.4579,0.0,1.5488039,51,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,52,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,52,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,52,76561198002613044,frees.tyler
96.05051,0.0,4.727787,52,76561198274174345,zig
-129.99985,0.0,0.0,52,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,52,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,52,76561198049602148,Moon
-154.91289,0.0,-0.13860004,52,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,52,76561198171814417,Faat
24.4579,0.0,1.5488039,52,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,53,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,53,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,53,76561198002613044,frees.tyler
96.05051,0.0,4.727787,53,76561198274174345,zig
-129.99985,0.0,0.0,53,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,53,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,53,76561198049602148,Moon
-154.91289,0.0,-0.13860004,53,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,53,76561198171814417,Faat
24.4579,0.0,1.5488039,53,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,54,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,54,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,54,76561198002613044,frees.tyler
96.05051,0.0,4.727787,54,76561198274174345,zig
-129.99985,0.0,0.0,54,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,54,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,54,76561198049602148,Moon
-154.91289,0.0,-0.13860004,54,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,54,76561198171814417,Faat
24.4579,0.0,1.5488039,54,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,55,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,55,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,55,76561198002613044,frees.tyler
96.05051,0.0,4.727787,55,76561198274174345,zig
-129.99985,0.0,0.0,55,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,55,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,55,76561198049602148,Moon
-154.91289,0.0,-0.13860004,55,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,55,76561198171814417,Faat
24.4579,0.0,1.5488039,55,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,56,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,56,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,56,76561198002613044,frees.tyler
96.05051,0.0,4.727787,56,76561198274174345,zig
-129.99985,0.0,0.0,56,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,56,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,56,76561198049602148,Moon
-154.91289,0.0,-0.13860004,56,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,56,76561198171814417,Faat
24.4579,0.0,1.5488039,56,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,57,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,57,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,57,76561198002613044,frees.tyler
96.05051,0.0,4.727787,57,76561198274174345,zig
-129.99985,0.0,0.0,57,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,57,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,57,76561198049602148,Moon
-154.91289,0.0,-0.13860004,57,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,57,76561198171814417,Faat
24.4579,0.0,1.5488039,57,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,58,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,58,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,58,76561198002613044,frees.tyler
96.05051,0.0,4.727787,58,76561198274174345,zig
-129.99985,0.0,0.0,58,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,58,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,58,76561198049602148,Moon
-154.91289,0.0,-0.13860004,58,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,58,76561198171814417,Faat
24.4579,0.0,1.5488039,58,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,59,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,59,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,59,76561198002613044,frees.tyler
96.05051,0.0,4.727787,59,76561198274174345,zig
-129.99985,0.0,0.0,59,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,59,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,59,76561198049602148,Moon
-154.91289,0.0,-0.13860004,59,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,59,76561198171814417,Faat
24.4579,0.0,1.5488039,59,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,60,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,60,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,60,76561198002613044,frees.tyler
96.05051,0.0,4.727787,60,76561198274174345,zig
-129.99985,0.0,0.0,60,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,60,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,60,76561198049602148,Moon
-154.91289,0.0,-0.13860004,60,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,60,76561198171814417,Faat
24.4579,0.0,1.5488039,60,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,61,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,61,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,61,76561198002613044,frees.tyler
96.05051,0.0,4.727787,61,76561198274174345,zig
-129.99985,0.0,0.0,61,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,61,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,61,76561198049602148,Moon
-154.91289,0.0,-0.13860004,61,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,61,76561198171814417,Faat
24.4579,0.0,1.5488039,61,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,62,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,62,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,62,76561198002613044,frees.tyler
96.05051,0.0,4.727787,62,76561198274174345,zig
-129.99985,0.0,0.0,62,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,62,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,62,76561198049602148,Moon
-154.91289,0.0,-0.13860004,62,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,62,76561198171814417,Faat
24.4579,0.0,1.5488039,62,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,63,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,63,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,63,76561198002613044,frees.tyler
96.05051,0.0,4.727787,63,76561198274174345,zig
-129.99985,0.0,0.0,63,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,63,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,63,76561198049602148,Moon
-154.91289,0.0,-0.13860004,63,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,63,76561198171814417,Faat
24.4579,0.0,1.5488039,63,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,64,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,64,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,64,76561198002613044,frees.tyler
96.05051,0.0,4.727787,64,76561198274174345,zig
-129.99985,0.0,0.0,64,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,64,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,64,76561198049602148,Moon
-154.91289,0.0,-0.13860004,64,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,64,76561198171814417,Faat
24.4579,0.0,1.5488039,64,76561199052717313,Worfy
-9.340018,0.0,-4.4731865,65,76561199256543526,Wybaczam.oficjalnie skins.army
172.78522,0.0,-0.48114967,65,76561199826895670,RME | Пацан
-177.00005,0.0,0.0,65,76561198002613044,frees.tyler
96.05051,0.0,4.727787,65,76561198274174345,zig
-129.99985,0.0,0.0,65,76561199433997570,Simple Dimple skins.army
-156.75258,0.0,1.4309297,65,76561199557907229,shawty#)$@
55.548447,0.0,79.598305,65,76561198049602148,Moon
-154.91289,0.0,-0.13860004,65,76561199068251294,prosto bo$$
144.14038,0.0,9.627456,65,76561198171814417,Faat
